;MATRÍCULA;end;LAT;LNG
3178;233224;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
3179;233228;Rua Gessy Gonçalves Fontes, 153 - Centro SAO JOAO DE MERITI-RJ;-22.8034921;-43.37267019999999
3180;233229;RUA DOMINGOS DE MORAIS, 2564 - VILA MARIANA SAO PAULO-SP;-23.5990138;-46.6369018
3181;233233;AVENIDA LEOPOLDO DEDINI, 1363 - UNILESTE PIRACICABA-SP;-22.7280558;-47.5870621
3182;233235;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3183;233237;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
3184;233238;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
3185;233240;AVENIDA LUCAS NOGUEIRA GARCEZ, 400 - CENTRO SAO BERNARDO DO CAMPO-SP;-23.6929927;-46.5537152
3186;233242;AVENIDA PREFEITO ARISTEU FERREIRA DA SILVA, 1000 - GRANJA CAVALEIROS MACAE-RJ;-22.3974723;-41.81215
3187;233244;AVENIDA PAULISTA, 828/854 - BELA VISTA SAO PAULO-SP;-23.5658954;-46.6507458
3188;233247;AVENIDA FRANCISCO FALCONI, 1501 - JARDIM AVELINO SAO PAULO-SP;-23.5929081;-46.56071679999999
3189;233248;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
3190;233256;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3191;233258;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3192;233269;RUA ORFANOTROFIO, 555 - CRISTAL PORTO ALEGRE-RS;-30.0798317;-51.2196728
3193;233278;RUA QUATA, 300 - VILA OLIMPIA SAO PAULO-SP;-23.5984762;-46.6765517
3194;233279;Rua Gessy Gonçalves Fontes, 153 - Centro SAO JOAO DE MERITI-RJ;-22.8034921;-43.37267019999999
3195;233280;RUA PADRE AGOSTINHO, 687 - MERCES CURITIBA-PR;-25.4266692;-49.28646029999999
3196;233281;AVENIDA LUCAS NOGUEIRA GARCEZ, 400 - CENTRO SAO BERNARDO DO CAMPO-SP;-23.6929927;-46.5537152
3197;233282;AVENIDA ESTADO, DO - 2º Andar, 5533 - MOOCA SAO PAULO-SP;-23.565684;-46.61054679999999
3198;233283;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
3199;233290;AVENIDA LUCAS NOGUEIRA GARCEZ, 400 - CENTRO SAO BERNARDO DO CAMPO-SP;-23.6929927;-46.5537152
3200;233287;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3201;233293;RUA PAULO EMIDIO BARBOSA - QD V LT 5, 485 - ILHA DO FUNDÃO RIO DE JANEIRO-RJ;-22.8648722;-43.2154318
3202;233294;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3203;233300;AVENIDA POMPEIA, 1178 - VILA POMPEIA SAO PAULO-SP;-23.5339346;-46.6883208
3204;233302;AVENIDA POMPEIA, 1178 - VILA POMPEIA SAO PAULO-SP;-23.5339346;-46.6883208
3205;233304;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3206;233306;AV. ROMARIO SCHINCARIOL, 1111 - DISTRITO INDUSTRIAL II LUIZ TORRANI MOGI MIRIM-SP;-22.4809468;-46.9808189
3207;233307;AVENIDA NAÇÕES UNIDAS - 8º ANDAR, 7815 - PINHEIROS SAO PAULO-SP;-23.5635787;-46.6916068
3208;233230;Rua Matrinxa, 1155 - Distrito Industrial MANAUS-AM;-3.1295239;-59.9751295
3209;233310;AV TANCREDO NEVES, 274 - CAMINHO DAS ÁRVORES SALVADOR-BA;-12.9798547;-38.46309
3210;233313;Avenida Pereira Barreto, 846 - Baeta Neves SAO BERNARDO DO CAMPO-SP;-23.6907707;-46.5480494
3211;233315;RUA AMADOR BUENO, 219/229 - SANTO AMARO SAO PAULO-SP;-23.6530005;-46.7107325
3212;233323;RUA CORONEL FERNANDO PRESTES, 1177 - VILA DORA SANTO ANDRE-SP;-23.667658;-46.5316907
3213;233324;AVENIDA PASTOR MARTIN LUTHER KING JR, 126 - INHAUMA RIO DE JANEIRO-RJ;-22.8718998;-43.28890730000001
3214;233329;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
3215;233333;RODOVIA BR 262, 6555 - SÃO FRANCISCO CARIACICA-ES;-20.343589;-40.400562
3216;233339;RODOVIA PRESIDENTE DUTRA, 2660 E ANEXOS, 2660 - PAVUNA RIO DE JANEIRO-RJ;-22.8081178;-43.3385401
3217;233346;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3218;233348;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3219;233342;AVENIDA PAULISTA - 2 e 3 Mezanino, 1374 - BELA VISTA SAO PAULO-SP;-23.5710706;-46.6442141
3220;233345;AVENIDA PREFEITO ARISTEU FERREIRA DA SILVA, 1000 - GRANJA CAVALEIROS MACAE-RJ;-22.3974723;-41.81215
3221;233377;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3222;233363;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3223;233367;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3224;233383;;42.2780436;-83.7382241
3225;233395;AVENIDA PREFEITO ARISTEU FERREIRA DA SILVA, 1000 - GRANJA CAVALEIROS MACAE-RJ;-22.3974723;-41.81215
3226;233400;Avenida Pereira Barreto, 846 - Baeta Neves SAO BERNARDO DO CAMPO-SP;-23.6907707;-46.5480494
3227;233402;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3228;233379;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3229;233380;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3230;233385;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3231;233386;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3232;233387;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3233;233391;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3234;233392;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
3235;233393;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3236;233401;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3237;233403;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3238;233405;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3239;233407;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3240;233408;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3241;233409;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3242;233410;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3243;233411;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3244;233412;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3245;233415;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3246;233420;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3247;233421;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3248;233422;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3249;233423;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3250;233429;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3251;233431;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3252;233433;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3253;233446;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3254;233449;RUA BENEDITO AMERICO DE OLIVEIRA, 122 - VILA YARA OSASCO-SP;-23.5471266;-46.7650166
3255;233451;AVENIDA GIOVANNI GRONCHI, 5930 - VILA ANDRADE SAO PAULO-SP;-23.6314495;-46.7373415
3256;233452;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3257;233454;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3258;233455;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3259;233459;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3260;233461;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3261;233477;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
3262;233413;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3263;233476;AV FRANCISCO MATARAZZO, S/N - AGUA BRANCA SAO PAULO-SP;-23.5271065;-46.6744199
3264;233479;RUA PADRE AGOSTINHO, 687 - MERCES CURITIBA-PR;-25.4266692;-49.28646029999999
3265;233468;AVENIDA MAESTRO PAULO SILVA, 400 - JARDIM CARIOCA RIO DE JANEIRO-RJ;-22.8019189;-43.2016821
3266;233470;AVENIDA MAESTRO PAULO SILVA, 400 - JARDIM CARIOCA RIO DE JANEIRO-RJ;-22.8019189;-43.2016821
3267;233472;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
3268;233473;AVENIDA MAESTRO PAULO SILVA, 400 - JARDIM CARIOCA RIO DE JANEIRO-RJ;-22.8019189;-43.2016821
3269;233438;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3270;233444;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3271;233462;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3272;233482;AVENIDA ESTADO, DO - 2º Andar, 5533 - MOOCA SAO PAULO-SP;-23.565684;-46.61054679999999
3273;233483;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
3274;233484;RUA PADRE AGOSTINHO, 687 - MERCES CURITIBA-PR;-25.4266692;-49.28646029999999
3275;233486;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
3276;233491;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
3277;233495;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3278;233497;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
3279;233503;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3280;233504;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3281;233505;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3282;233506;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3283;233507;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3284;233508;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3285;233509;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3286;233512;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3287;233513;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3288;233514;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3289;233516;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3290;233517;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3291;233522;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
3292;233529;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3293;233530;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3294;233573;RUA CANDELARIA, 60 - CENTRO RIO DE JANEIRO-RJ;-22.9000307;-43.1772652
3295;233574;Rua dos Tupis, 337 - Centro BELO HORIZONTE-MG;-19.9217918;-43.9401273
3296;233537;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
3297;233538;AVENIDA PASTOR MARTIN LUTHER KING JR, 126 - INHAUMA RIO DE JANEIRO-RJ;-22.8718998;-43.28890730000001
3298;233542;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
3299;233544;AVENIDA ENGENHEIRO LUIZ CARLOS BERRINI, 1681 - CIDADE MONCOES SAO PAULO-SP;-23.6114664;-46.6955691
3300;233546;AVENIDA PASTOR MARTIN LUTHER KING JR, 126 - INHAUMA RIO DE JANEIRO-RJ;-22.8718998;-43.28890730000001
3301;233547;AVENIDA PASTOR MARTIN LUTHER KING JR, 126 - INHAUMA RIO DE JANEIRO-RJ;-22.8718998;-43.28890730000001
3302;233550;AVENIDA ENGENHEIRO LUIZ CARLOS BERRINI, 1681 - CIDADE MONCOES SAO PAULO-SP;-23.6114664;-46.6955691
3303;233555;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3304;233556;AVENIDA RAJA GABAGLIA, 3117 - SÃO BENTO BELO HORIZONTE-MG;-19.962223;-43.9565906
3305;233557;AVENIDA RAJA GABAGLIA, 3117 - SÃO BENTO BELO HORIZONTE-MG;-19.962223;-43.9565906
3306;233570;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
3307;233571;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
3308;233572;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
3309;233581;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
3310;233561;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
3311;233562;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
3312;233563;AVENIDA MAESTRO PAULO SILVA, 400 - JARDIM CARIOCA RIO DE JANEIRO-RJ;-22.8019189;-43.2016821
3313;233564;AVENIDA MAESTRO PAULO SILVA, 400 - JARDIM CARIOCA RIO DE JANEIRO-RJ;-22.8019189;-43.2016821
3314;233566;AVENIDA PASTOR MARTIN LUTHER KING JR, 126 - INHAUMA RIO DE JANEIRO-RJ;-22.8718998;-43.28890730000001
3315;233593;RUA COMENDADOR ARAUJO - EXXONMOBIL, 499 - CENTRO CURITIBA-PR;-25.4371331;-49.27971400000001
3316;233597;;42.2780436;-83.7382241
3317;233559;AVENIDA PASTOR MARTIN LUTHER KING JR, 126 - INHAUMA RIO DE JANEIRO-RJ;-22.8718998;-43.28890730000001
3318;233560;AVENIDA PASTOR MARTIN LUTHER KING JR, 126 - INHAUMA RIO DE JANEIRO-RJ;-22.8718998;-43.28890730000001
3319;233578;AVENIDA ENGENHEIRO LUIZ CARLOS BERRINI, 1681 - CIDADE MONCOES SAO PAULO-SP;-23.6114664;-46.6955691
3320;233603;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
3321;233604;AVENIDA NAÇÕES UNIDAS - 8º ANDAR, 7815 - PINHEIROS SAO PAULO-SP;-23.5635787;-46.6916068
3322;233608;AVENIDA LUCAS NOGUEIRA GARCEZ, 400 - CENTRO SAO BERNARDO DO CAMPO-SP;-23.6929927;-46.5537152
3323;233609;AVENIDA NAÇÕES UNIDAS - 8º ANDAR, 7815 - PINHEIROS SAO PAULO-SP;-23.5635787;-46.6916068
3324;233614;AV TANCREDO NEVES, 274 - CAMINHO DAS ÁRVORES SALVADOR-BA;-12.9798547;-38.46309
3325;233615;AV TANCREDO NEVES, 274 - CAMINHO DAS ÁRVORES SALVADOR-BA;-12.9798547;-38.46309
3326;233616;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
3327;233618;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
3328;233619;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3329;233622;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3330;233624;AVENIDA PASTOR MARTIN LUTHER KING JR, 126 - INHAUMA RIO DE JANEIRO-RJ;-22.8718998;-43.28890730000001
3331;233628;RUA CORONEL SERRADO, 688 - ZE GAROTO SAO GONCALO-RJ;-22.8328894;-43.058916
3332;233629;RUA CORONEL SERRADO, 688 - ZE GAROTO SAO GONCALO-RJ;-22.8328894;-43.058916
3333;233633;RUA CORONEL SERRADO, 688 - ZE GAROTO SAO GONCALO-RJ;-22.8328894;-43.058916
3334;233634;RUA CORONEL SERRADO, 688 - ZE GAROTO SAO GONCALO-RJ;-22.8328894;-43.058916
3335;233635;RUA CORONEL SERRADO, 688 - ZE GAROTO SAO GONCALO-RJ;-22.8328894;-43.058916
3336;233636;RUA CORONEL SERRADO, 688 - ZE GAROTO SAO GONCALO-RJ;-22.8328894;-43.058916
3337;233639;RUA CORONEL SERRADO, 688 - ZE GAROTO SAO GONCALO-RJ;-22.8328894;-43.058916
3338;233641;RUA CORONEL SERRADO, 688 - ZE GAROTO SAO GONCALO-RJ;-22.8328894;-43.058916
3339;233642;AVENIDA ENGENHEIRO LUIZ CARLOS BERRINI, 1681 - CIDADE MONCOES SAO PAULO-SP;-23.6114664;-46.6955691
3340;233643;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3341;233646;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3342;233648;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
3343;233657;RUA LAURO MULLER - SHOP. RIO SUL, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
3344;233663;RUA COMENDADOR ARAUJO - EXXONMOBIL, 499 - CENTRO CURITIBA-PR;-25.4371331;-49.27971400000001
3345;233669;RUA PAULO EMIDIO BARBOSA - QD V LT 5, 485 - ILHA DO FUNDÃO RIO DE JANEIRO-RJ;-22.8648722;-43.2154318
3346;233670;RUA LAURO MULLER - SHOP. RIO SUL, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
3347;233672;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
3348;233674;AVENIDA TRAJANO DE ARAUJO VIANA, 2500 - CINCO CONTAGEM-MG;-19.939331;-44.068454
3349;233677;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3350;233678;AVENIDA ENGENHEIRO LUIZ CARLOS BERRINI, 1681 - CIDADE MONCOES SAO PAULO-SP;-23.6114664;-46.6955691
3351;233679;AVENIDA NACOES UNIDAS, DAS - Ala B 3º-6º e 8º-10º, 14261 - VILA GERTRUDES SAO PAULO-SP;-23.6235657;-46.7021547
3352;233680;AVENIDA NACOES UNIDAS, DAS - Ala B 3º-6º e 8º-10º, 14261 - VILA GERTRUDES SAO PAULO-SP;-23.6235657;-46.7021547
3353;233681;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
3354;233684;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3355;233689;RUA PAULO EMIDIO BARBOSA - QD V LT 5, 485 - ILHA DO FUNDÃO RIO DE JANEIRO-RJ;-22.8648722;-43.2154318
3356;233697;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3357;233700;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
3358;233702;PRAÇA LINNEU GOMES, S/N - SANTO AMARO SAO PAULO-SP;-23.627778;-46.6594918
3359;233703;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
3360;233704;AVENIDA POMPEIA, 1178 - VILA POMPEIA SAO PAULO-SP;-23.5339346;-46.6883208
3361;233705;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
3362;233707;AVENIDA VICENTE DE CARVALHO, 909 - VICENTE DE CARVALHO RIO DE JANEIRO-RJ;-22.8499687;-43.3110186
3363;233712;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3364;233715;RUA AMADOR BUENO, 219/229 - SANTO AMARO SAO PAULO-SP;-23.6530005;-46.7107325
3365;233718;Rua Joao Santucci, 270 - Vila Santa Luzia TABOAO DA SERRA-SP;-23.6056679;-46.7507278
3366;233719;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3367;233722;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3368;233727;;42.2780436;-83.7382241
3369;233732;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3370;233733;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3371;233739;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3372;233742;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3373;233757;RUA AURELIA SALAZAR JORGE, 303 - RUDGE RAMOS SAO BERNARDO DO CAMPO-SP;-23.670047;-46.566373
3374;233747;RUA AURELIA SALAZAR JORGE, 303 - RUDGE RAMOS SAO BERNARDO DO CAMPO-SP;-23.670047;-46.566373
3375;233751;RUA AURELIA SALAZAR JORGE, 303 - RUDGE RAMOS SAO BERNARDO DO CAMPO-SP;-23.670047;-46.566373
3376;233753;RUA AURELIA SALAZAR JORGE, 303 - RUDGE RAMOS SAO BERNARDO DO CAMPO-SP;-23.670047;-46.566373
3377;233755;RUA AURELIA SALAZAR JORGE, 303 - RUDGE RAMOS SAO BERNARDO DO CAMPO-SP;-23.670047;-46.566373
3378;233765;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
3379;233766;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3380;233785;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3381;233801;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3382;233802;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3383;233814;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3384;233815;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3385;233816;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3386;233817;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3387;233818;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3388;233820;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3389;233821;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3390;233823;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3391;233824;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3392;233826;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3393;233827;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3394;233829;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3395;233832;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
